Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1423355100,229.04,229.23,228.91,229.11,4.0324,923.674323,229.0631691
1423355160,228.91,229.1,228.88,228.88,4.5277,1036.622055,228.9511352
1423355220,228.77,228.93,228.71,228.72,3.4830074,796.9909015,228.8226265
1423355280,228.65,228.66,228.59,228.59,0.7582,173.364411,228.6526128
1423355340,228.72,228.84,228.72,228.84,0.26,59.496924,228.8343231
1423355400,228.62,228.98,228.62,228.98,2.19,501.249546,228.8810712
1423355460,228.57,228.57,228.55,228.55,0.693,158.38575,228.5508658
1423355520,228.55,228.55,228.51,228.51,4.8532164,1109.021845,228.5127539
1423355580,228.51,228.51,228.51,228.51,0.1683,38.458233,228.51
1423355640,228.57,228.72,228.5,228.5,8.0821,1846.971278,228.5261601
1423355700,228.5,228.71,228.5,228.5,3.3286,760.59136,228.5018807
1423355760,228.62,228.93,228.62,228.69,3.59,821.278423,228.768363
1423355820,228.65,228.96,228.5,228.51,3.7973,868.196873,228.6353127
1423355880,228.51,228.69,228.5,228.5,3.2807,749.753027,228.5344673
1423355940,228.64,228.93,228.64,228.93,2.98,681.530564,228.7015315
1423356000,228.51,228.51,228.5,228.5,1.2909,294.97095,228.5002324
1423356060,228.66,228.66,228.42,228.42,2.05146782,468.7573499,228.4985147
1423356120,228.55,229.11,228.53,229.1,9.51,2177.792028,229.0002133
1423356180,228.67,229.11,228.65,228.97,1.32,302.2896,229.0072727
1423356240,228.84,228.84,228.4,228.4,0.1219,27.885601,228.7580066
1423356300,228.42,228.7,228.42,228.47,0.24,54.8707,228.6279167
1423356360,228.41,228.7,228.35,228.35,0.23,52.556803,228.5078391
1423356420,228.32,229.25,228.3,228.45,18.3392,4197.20327,228.8651234
1423356480,228.65,229.11,228.41,228.45,4.1458,949.17362,228.9482416
1423356540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423356600,228.47,228.93,228.46,228.71,3.23,738.684469,228.694882
1423356660,228.47,228.72,228.47,228.71,1.3,297.296945,228.6899577
1423356720,228.48,228.93,228.48,228.93,2.23,510.375114,228.8677641
1423356780,228.49,228.98,228.49,228.59,0.69,157.9786,228.9544928
1423356840,228.59,229.11,228.59,228.76,1.62,371.027506,229.0293247
1423356900,228.85,229.11,228.85,229.11,0.575,131.73205,229.0992174
1423356960,228.85,228.85,228.85,228.85,0.1,22.885,228.85
1423357020,228.82,228.82,228.82,228.82,0.39,89.2398,228.82
1423357080,228.72,228.72,228.72,228.72,1.361,311.28792,228.72
1423357140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423357200,228.8,229.11,228.3,228.3,6.3414164,1449.594013,228.5915199
1423357260,228.33,228.33,228.12,228.21,3.7595009,858.259821,228.2908939
1423357320,228.2,228.66,228.16,228.37,2.073,473.61882,228.470246
1423357380,228.15,228.18,228.15,228.18,0.2048,46.725912,228.1538672
1423357440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423357500,228.02,228.4,228,228,5.77934285,1318.21772,228.091282
1423357560,228.05,228.14,227.87,227.97,6.2319164,1420.838816,227.9938826
1423357620,227.9,227.98,227.8,227.98,10.2784,2341.763716,227.8334873
1423357680,227.94,227.98,227.83,227.83,0.7252,165.299652,227.9366409
1423357740,227.9,228.2,227.86,227.98,4.6055,1050.365199,228.0675712
1423357800,228.01,228.21,228.01,228.17,5.1109,1165.683135,228.07786
1423357860,228.1,228.48,228.1,228.48,3.3435,763.0995643,228.2337563
1423357920,228.19,228.6,228.19,228.35,0.8293,189.463019,228.4613759
1423357980,228.2,228.7,228.2,228.7,5.82,1330.224511,228.5609125
1423358040,228.37,228.55,228.34,228.34,0.1032,23.577788,228.466938
1423358100,228.49,228.54,228.49,228.54,0.15,34.279336,228.5289067
1423358160,228.49,228.65,228.49,228.5,1.5006734,342.9661266,228.5414845
1423358220,228.52,228.52,228.48,228.48,1.5204,347.425784,228.5094607
1423358280,228.41,228.45,228.41,228.45,0.7812,178.44514,228.4243984
1423358340,228.45,228.65,228.29,228.48,7.14262337,1631.830169,228.4637009
1423358400,228.36,228.7,228.36,228.7,4.26424517,974.9810981,228.6409574
1423358460,228.7,228.7,228.51,228.51,1.3638,311.893862,228.6947221
1423358520,228.61,228.7,228.57,228.66,0.3084,70.497517,228.5911706
1423358580,228.67,228.7,228.66,228.7,4.3315,990.5072682,228.6753476
1423358640,228.56,228.7,228.5,228.66,0.3602,82.34408,228.6065519
1423358700,228.6,228.6,228.6,228.6,0.9445,215.9127,228.6
1423358760,228.66,228.67,228.58,228.58,0.8555,195.564301,228.5964945
1423358820,228.6,228.7,228.58,228.58,4.7353,1082.844136,228.6748751
1423358880,228.58,228.68,228.58,228.68,1.3675,312.71315,228.675064
1423358940,228.68,228.69,228.68,228.69,1.44,329.3057,228.6845139
1423359000,228.68,228.68,228.68,228.68,0.13,29.7284,228.68
1423359060,228.59,228.66,228.58,228.65,1.7853,408.114374,228.597084
1423359120,228.58,228.59,228.58,228.58,0.5892982,134.7069826,228.5888241
1423359180,228.6,228.6,228.6,228.6,0.14,32.004,228.6
1423359240,228.6,228.7,228.6,228.7,10.28,2350.8492,228.6818288
1423359300,228.68,228.68,228.59,228.59,0.35,80.0155,228.6157143
1423359360,228.59,228.59,228.59,228.59,0.0963,22.013217,228.59
1423359420,228.6,228.7,228.59,228.59,10.3197,2359.905074,228.67962
1423359480,228.59,228.59,228.59,228.59,0.1053,24.070527,228.59
1423359540,228.59,228.59,228.5,228.5,1.5193,347.2250171,228.5427612
1423359600,228.5,228.5,228.5,228.5,0.3071,70.17235,228.5
1423359660,228.51,228.65,228.51,228.65,0.33,75.428817,228.5721727
1423359720,228.53,228.64,228.5,228.64,0.4388,100.304396,228.5879581
1423359780,228.5,228.5,228.4,228.4,1.1167,255.1576902,228.4926034
1423359840,228.6,228.65,228.53,228.65,0.72,164.615055,228.6320208
1423359900,228.54,228.7,228.43,228.7,4.8591,1111.083374,228.6603227
1423359960,228.51,228.7,228.4,228.4,2.0419,466.639343,228.5319276
1423360020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423360080,228.53,228.53,228.53,228.53,0.01,2.2853,228.53
1423360140,228.41,228.57,228.4,228.56,13.6696,3122.509881,228.4273045
1423360200,228.51,228.56,228.4,228.4,11.9933,2739.531532,228.4218299
1423360260,228.4,228.52,228.25,228.25,2.87156439,655.8860791,228.4072338
1423360320,228.28,228.39,228.25,228.39,4.27997049,977.2798393,228.3379854
1423360380,228.23,228.39,228.21,228.39,2.2586,515.810124,228.37604
1423360440,228.35,228.56,228.2,228.39,3.3387,762.34657,228.3363495
1423360500,228.26,228.26,228.2,228.23,0.3542,80.832317,228.2109458
1423360560,228.21,228.21,228.2,228.2,4.1353,943.68046,228.2012091
1423360620,228.2,228.24,228.2,228.2,2.0784,474.316877,228.2125082
1423360680,228.2,228.2,227.5,228.01,17.03201319,3881.657611,227.9036288
1423360740,227.69,228.02,227.17,227.17,5.6385,1282.33216,227.4243434
1423360800,227.17,227.23,227.07,227.17,2.8495,647.340599,227.1769079
1423360860,227.17,227.56,227.01,227.06,9.8361624,2233.840464,227.1048783
1423360920,227.06,227.59,227.01,227.11,5.1178,1163.056897,227.2571998
1423360980,227.6,227.9,227.4,227.52,5.4015,1229.474796,227.6172908
1423361040,227.42,228.17,227.29,227.7,11.1945,2552.303954,227.9962441
1423361100,227.66,228,227.57,228,2.0069,457.090533,227.7594962
1423361160,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423361220,227.64,228.23,227.52,228.23,4.64,1058.062405,228.0306907
1423361280,227.65,227.97,227.65,227.65,0.3346,76.195714,227.7217992
1423361340,227.68,227.94,227.65,227.65,0.265,60.344788,227.7161811
1423361400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423361460,227.98,228.3,227.97,228.3,2.99,682.415955,228.2327609
1423361520,227.85,228.31,227.55,228.31,1.5093,344.366392,228.1629842
1423361580,227.96,228.7,227.96,228.7,13.16,3008.428534,228.603992
1423361640,228.29,228.56,228.29,228.56,0.2492874,56.95980365,228.4905039
1423361700,228.44,228.6,228.44,228.6,1.75,400.043868,228.596496
1423361760,228.45,228.6,228,228.45,2.1874164,499.9603199,228.5620241
1423361820,228.11,228.7,228.11,228.7,1.74,397.676183,228.5495305
1423361880,228.15,228.7,228.15,228.7,0.46,105.174421,228.6400457
1423361940,228.02,228.7,228.02,228.7,0.3726,85.032252,228.2132367
1423362000,228.55,228.69,228.55,228.69,0.1759,40.223171,228.6706708
1423362060,228.42,228.7,228.02,228.7,5.1665164,1181.476056,228.6794359
1423362120,228,228.7,228,228.7,0.959,219.216994,228.5891491
1423362180,228.25,228.7,228.24,228.7,1.3,297.2876,228.6827692
1423362240,228.25,228.7,228.25,228.7,0.32,73.167056,228.64705
1423362300,228.25,228.7,228.25,228.7,4.56,1042.837501,228.6924344
1423362360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423362420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423362480,228.26,228.6,228.26,228.6,0.0704841,16.10526526,228.4950118
1423362540,228.7,228.7,228.7,228.7,18.44,4217.228,228.7
1423362600,228.63,228.63,228.63,228.63,0.0389804,8.912088852,228.63
1423362660,228.7,228.7,228.7,228.7,1.17,267.579,228.7
1423362720,228.68,228.7,228.68,228.7,4.3699164,999.3988824,228.6997716
1423362780,228.7,228.7,228.7,228.7,0.11,25.157,228.7
1423362840,228.7,228.7,228.7,228.7,1,228.7,228.7
1423362900,228.68,228.7,228.68,228.68,0.8371,191.428228,228.6802389
1423362960,228.7,228.7,228.7,228.7,1.75,400.225,228.7
1423363020,228.68,229.2,228.22,228.22,24.0941224,5511.634349,228.7543102
1423363080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423363140,228.35,228.35,228.2,228.2,18.8764,4307.766392,228.2091072
1423363200,228.23,228.4,228,228.06,21.8795,4992.071623,228.1620523
1423363260,228.08,228.31,228.01,228.3,11.8165,2695.341127,228.0997865
1423363320,228.24,228.41,228,228.23,7.61229,1736.083733,228.0632678
1423363380,228.12,228.23,228.01,228.01,2.6886,613.331522,228.123009
1423363440,228.07,228.08,228.07,228.08,0.63,143.688625,228.0771825
1423363500,228.06,228.08,228.03,228.03,8.4387,1924.470168,228.0529191
1423363560,228.04,228.11,228.04,228.05,2.7291,622.384732,228.0549383
1423363620,228.01,228.23,228.01,228.13,1.8181084,414.5665713,228.0208217
1423363680,228.06,228.41,228.05,228.41,4.1956,957.492189,228.2134114
1423363740,228.23,228.41,228.05,228.1,3.8658,881.896385,228.1277834
1423363800,228.13,228.47,228.05,228.23,8.4565,1929.779174,228.2006946
1423363860,228.09,228.47,228.01,228.01,16.0941,3671.167642,228.1064267
1423363920,228.02,228.11,228.02,228.11,0.0907,20.6865218,228.0763154
1423363980,228.02,228.23,228,228.23,7.528,1716.686382,228.0401676
1423364040,228.01,228.47,228.01,228.03,1.9272,439.768685,228.1904758
1423364100,228.14,228.47,228.02,228.47,2.0848,476.227414,228.4283452
1423364160,228.19,228.27,228.02,228.27,0.0444,10.127784,228.1032432
1423364220,228.02,228.47,228.02,228.19,2.3609707,539.231582,228.3940169
1423364280,228.19,228.47,228.19,228.47,0.41,93.6677238,228.4578629
1423364340,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423364400,228.18,228.47,228.06,228.06,0.233,53.178731,228.234897
1423364460,228.23,228.47,228.06,228.06,0.7165,163.671194,228.4315339
1423364520,228.06,228.11,228.05,228.05,0.078,17.788749,228.0608846
1423364580,228.11,228.47,228.06,228.06,1.0399,237.401966,228.2930724
1423364640,228.06,228.11,228.06,228.06,0.2829,64.530174,228.1024178
1423364700,228.07,228.23,228.06,228.23,0.8121,185.296146,228.1691245
1423364760,228.2,228.73,228.02,228.02,4.4317,1012.730072,228.5195459
1423364820,228.2,228.57,228.18,228.26,3.48,795.3792181,228.5572466
1423364880,228.24,228.26,228.24,228.26,0.02,4.565,228.25
1423364940,228.26,228.28,228.26,228.28,0.1174,26.798167,228.2637734
1423365000,228.28,228.28,228.01,228.01,0.7448,169.8799954,228.0880712
1423365060,228.31,228.69,228.02,228.11,9.9389,2270.708139,228.4667457
1423365120,228.05,228.07,228.05,228.05,1.9822,452.0445538,228.0519392
1423365180,228.05,228.05,228.05,228.05,0.1013,23.101465,228.05
1423365240,228.03,228.06,228.01,228.01,0.396,90.296817,228.0222652
1423365300,228.07,228.1,228.01,228.01,2.9251,666.9627011,228.0136409
1423365360,228.11,228.66,228.07,228.07,4.7625,1088.009168,228.4533685
1423365420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423365480,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423365540,228.16,228.16,228.16,228.16,0.024,5.47584,228.16
1423365600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423365660,228.16,228.33,228.05,228.05,9.51406601,2171.213241,228.2108658
1423365720,228.13,228.13,228,228,9.9339619,2265.268329,228.0327177
1423365780,228.11,228.29,228,228,5.4432,1241.677855,228.1154202
1423365840,228.01,228.31,228,228.31,4.8283,1100.936151,228.0173458
1423365900,228.01,228.37,228,228.15,3.1604524,720.6052494,228.0069934
1423365960,228,228.12,228,228.11,0.065,14.82362,228.0556923
1423366020,228.11,228.11,228.11,228.11,0.01,2.2811,228.11
1423366080,228.11,228.35,228,228,0.4788,109.2342552,228.1417193
1423366140,228.12,228.35,228,228,0.357,81.455752,228.1673726
1423366200,228.12,228.35,228.12,228.31,1.32,301.393402,228.3283349
1423366260,228.13,228.39,228.01,228.34,4.8298,1102.825908,228.3378003
1423366320,228.37,228.4,228.21,228.4,4.417,1008.626117,228.3509434
1423366380,228.38,228.38,228.38,228.38,0.11,25.1218,228.38
1423366440,228.37,228.37,228,228.01,2.2763,519.3599186,228.1596971
1423366500,228.2,228.2,228.01,228.2,0.4943818,112.7380608,228.0384528
1423366560,228.2,228.49,228.09,228.49,12.2024,2787.140234,228.4091846
1423366620,228.22,228.5,228.1,228.1,1.1716,267.683127,228.4765509
1423366680,228.27,228.49,228.27,228.49,1.09,249.039761,228.476845
1423366740,228.25,228.49,228.25,228.49,5.09,1162.993301,228.4859138
1423366800,228.24,228.5,228.24,228.5,2.46,562.0943,228.4936179
1423366860,228.25,228.49,228.14,228.15,0.2277,51.970749,228.2422003
1423366920,228.38,228.5,228.25,228.25,2.8061,641.035699,228.4436403
1423366980,228.48,228.49,228.25,228.25,0.7308,166.9374634,228.4311212
1423367040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423367100,228.43,228.49,228.43,228.45,0.59,134.795838,228.467522
1423367160,228.43,228.5,228.43,228.5,1.77,404.426464,228.4895277
1423367220,228.44,228.48,228.44,228.47,0.6,137.085988,228.4766467
1423367280,228.43,228.43,228.3,228.39,0.45683729,104.3253201,228.3642827
1423367340,228.38,228.38,228.38,228.38,0.14,31.9732,228.38
1423367400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423367460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423367520,228.42,228.42,228.42,228.42,0.46,105.0732,228.42
1423367580,228.39,228.39,228.33,228.33,2.25,513.8505,228.378
1423367640,228.36,228.36,228.25,228.33,0.2576,58.814587,228.3174961
1423367700,228.25,228.35,228.25,228.25,3.75951522,858.3058863,228.3022773
1423367760,228.36,228.38,228.36,228.38,1.36,310.59308,228.3772647
1423367820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423367880,228.36,228.39,228.36,228.39,1.75,399.6671834,228.3812476
1423367940,228.35,228.37,228.35,228.37,0.3,68.510788,228.3692933
1423368000,228.31,228.33,228.3,228.33,4.45,1016.002897,228.3152578
1423368060,228.38,228.38,228.38,228.38,0.72,164.4336,228.38
1423368120,228.34,228.34,228.34,228.34,0.04,9.1336,228.34
1423368180,228.34,228.57,228.22,228.56,15.81,3611.281857,228.4175748
1423368240,228.35,228.68,228.35,228.68,0.65,148.618826,228.6443477
1423368300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423368360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423368420,228.39,228.73,228.27,228.27,4.7299164,1081.191038,228.5856549
1423368480,228.44,228.73,228.3,228.43,2.2684767,518.7409026,228.6736745
1423368540,228.56,228.74,228.3,228.3,1.51,345.094112,228.539147
1423368600,228.58,228.6,228.47,228.47,1.7552895,401.2276571,228.5820414
1423368660,228.58,228.58,228.58,228.58,0.53,121.1474,228.58
1423368720,228.58,228.6,228.58,228.6,5.15,1177.253453,228.5929035
1423368780,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423368840,228.57,228.6,228.57,228.6,7.42,1696.1385,228.5900943
1423368900,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423368960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423369020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423369080,228.47,228.47,228.47,228.47,0.029,6.62563,228.47
1423369140,228.41,228.41,228.41,228.41,0.036,8.22276,228.41
1423369200,228.39,228.39,228,228.15,3.5034164,799.1473518,228.1051581
1423369260,228.16,228.21,228,228,5.4052164,1232.455594,228.0122575
1423369320,228.01,228.02,228,228,7.3428164,1674.163338,228.0001632
1423369380,228,228.01,228,228,15.24338368,3475.500311,228.0005794
1423369440,228,228,228,228,3.49161487,796.0881904,228
1423369500,227.84,227.84,227.84,227.84,0.0188,4.283392,227.84
1423369560,227.84,227.84,227,227,10.1853407,2314.693603,227.2573566
1423369620,227,227,226.02,226.02,1.2343,279.764248,226.6582257
1423369680,226.12,226.13,226.04,226.06,1.4826,335.216858,226.1006731
1423369740,226.17,226.21,226.05,226.07,5.4439,1231.175727,226.1569329
1423369800,226.26,226.42,226.26,226.4,1.034,234.061049,226.3646509
1423369860,226.5,226.5,226.39,226.39,2.9963,678.46845,226.4354204
1423369920,226.51,226.51,226.5,226.51,2.1543,487.963282,226.5066527
1423369980,226.53,226.53,226.53,226.53,0.0308,6.977124,226.53
1423370040,226.54,226.54,226.54,226.54,0.4734,107.244036,226.54
1423370100,226.54,226.54,226.53,226.53,0.2335,52.896748,226.5385353
1423370160,226.54,226.54,226.54,226.54,0.0416,9.424064,226.54
1423370220,226.54,226.54,226.54,226.54,0.0342,7.747668,226.54
1423370280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423370340,226.64,226.79,226.64,226.74,1.4177,321.333181,226.6580948
1423370400,226.78,226.78,226.58,226.76,0.6581,149.137799,226.6187494
1423370460,226.86,226.99,226.86,226.94,6.37798513,1447.446024,226.9440888
1423370520,226.86,227,226.86,227,0.4504,102.220128,226.954103
1423370580,226.97,226.97,226.92,226.92,0.3801,86.26722,226.9592739
1423370640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423370700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423370760,227,227.17,226.93,227.04,2.5075859,569.216866,226.9979529
1423370820,227.1,227.1,227.1,227.1,0.0434915,9.87691965,227.1
1423370880,227.21,227.3,227.21,227.3,0.1,22.72727,227.2727
1423370940,227.11,227.11,227.11,227.11,0.0499164,11.3365136,227.11
1423371000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423371060,227.1,227.1,227.1,227.1,0.0205085,4.65748035,227.1
1423371120,227.02,227.39,227.02,227.39,1.8725915,425.3479418,227.1440097
1423371180,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423371240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423371300,227.08,227.08,226.75,226.75,8.742,1984.197033,226.9728933
1423371360,226.77,226.88,226.75,226.76,8.2211,1864.192267,226.7570358
1423371420,226.76,226.77,226.75,226.76,4.1473,940.4457947,226.7609757
1423371480,226.77,226.77,226.75,226.75,1.1472,260.148206,226.767962
1423371540,226.76,226.91,226.76,226.76,2.3168737,525.3901143,226.7668342
1423371600,226.76,226.77,226.71,226.71,4.5369,1028.772162,226.7566315
1423371660,226.77,226.77,226.72,226.72,0.3556,80.626336,226.7332284
1423371720,226.77,227.85,226.71,226.71,24.0805303,5475.844761,227.3971832
1423371780,227,228.39,226.96,226.97,20.06,4575.924343,228.1118815
1423371840,226.96,227.49,226.96,227.49,0.4,90.962545,227.4063625
1423371900,226.82,226.82,226.81,226.81,0.0529,11.998488,226.814518
1423371960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423372020,226.86,226.86,226.79,226.79,0.125,28.350646,226.805168
1423372080,226.86,226.86,226.72,226.74,1.0844164,245.8694865,226.7297752
1423372140,226.72,226.72,226.71,226.71,6.31741793,1432.231819,226.7115829
1423372200,226.71,226.71,226.7,226.7,1.4754,334.474116,226.7006344
1423372260,226.7,226.7,226.7,226.7,3.618,820.2006,226.7
1423372320,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423372380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423372440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423372500,226.7,226.7,226.51,226.59,0.1204,27.280954,226.5859967
1423372560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423372620,226.7,226.7,226.7,226.7,1.6326,370.11042,226.7
1423372680,226.7,226.8,226.7,226.8,0.0792912,17.97817416,226.7360585
1423372740,226.7,226.7,226.3,226.3,4.27476036,968.2756811,226.5099326
1423372800,226.45,226.45,226.04,226.05,1.46180424,330.5053316,226.094112
1423372860,226.06,226.37,226.06,226.37,2.367605,535.2820998,226.0858968
1423372920,226.17,226.17,226.17,226.17,0.365,82.55205,226.17
1423372980,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423373040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423373100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423373160,226.28,226.28,226.28,226.28,0.951,215.19228,226.28
1423373220,226.28,226.28,226.2,226.2,1.2148,274.829612,226.2344518
1423373280,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423373340,226.21,226.21,226.1,226.11,4.1019,927.722469,226.1689629
1423373400,226.28,226.28,226.11,226.11,0.5982,135.300801,226.1798746
1423373460,226.1,226.1,226.1,226.1,0.01,2.261,226.1
1423373520,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423373580,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423373640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423373700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423373760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423373820,226.11,226.11,226.11,226.11,0.25462207,57.57259625,226.11
1423373880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423373940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423374000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423374060,226.11,226.21,226.11,226.21,0.134134,30.33031214,226.1194935
1423374120,226.11,226.12,226.11,226.12,0.2889,65.324201,226.1135376
1423374180,226.12,226.43,226.12,226.43,0.5586164,126.330307,226.1485825
1423374240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423374300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423374360,226.23,226.23,226.23,226.23,0.0414,9.365922,226.23
1423374420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423374480,226.25,226.25,226.25,226.25,0.0244,5.5205,226.25
1423374540,226.25,226.25,226.25,226.25,0.0307,6.945875,226.25
1423374600,226.47,226.48,226.47,226.48,0.0754,17.076265,226.4756631
1423374660,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423374720,226.5,226.5,226.4,226.4,1.7354164,392.919513,226.4122391
1423374780,226.4,226.4,226.4,226.4,0.3851836,87.20556704,226.4
1423374840,226.14,226.14,226.14,226.14,0.53,119.8542,226.14
1423374900,226.11,226.11,226.11,226.11,0.0358164,8.098446204,226.11
1423374960,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423375020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423375080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423375140,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423375200,226.11,226.11,226,226.02,9.8889,2235.302732,226.0415953
1423375260,226.02,226.05,226.01,226.05,1.3218,298.7654,226.0292026
1423375320,226.2,226.2,226.2,226.2,0.0321454,7.27128948,226.2
1423375380,226.05,226.05,226,226,9.61669794,2173.374934,226.0001248
1423375440,225.92,225.93,225.92,225.93,0.095,21.463026,225.9265895
1423375500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423375560,225.98,225.98,225.98,225.98,0.798,180.33204,225.98
1423375620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423375680,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423375740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423375800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423375860,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423375920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423375980,226,226,225.9,225.9,10.7124235,2420.700825,225.9713523
1423376040,225.9,225.9,225.84,225.84,5.7369,1295.853505,225.8804415
1423376100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423376160,225.93,225.93,225.93,225.93,0.1614,36.465102,225.93
1423376220,225.82,225.82,225.72,225.72,0.3441,77.675259,225.734551
1423376280,225.79,225.79,225.67,225.68,3.5619,803.850569,225.6802743
1423376340,225.67,225.67,225.3,225.3,47.46626438,10705.18497,225.5324937
1423376400,225.36,225.36,225.31,225.33,7.4818,1686.009008,225.3480457
1423376460,225.33,225.33,225.33,225.33,0.9,202.797,225.33
1423376520,225.39,225.44,225.39,225.44,0.0975,21.977475,225.41
1423376580,225.58,225.63,225.5,225.5,0.0944,21.295312,225.5859322
1423376640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423376700,225.6,225.6,225.48,225.48,7.2734,1640.456472,225.5419023
1423376760,225.47,225.55,225.44,225.46,0.5823,131.32495,225.5279924
1423376820,225.43,225.6,225.3,225.6,1.49609431,337.2240796,225.4029558
1423376880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423376940,225.5,225.5,225.5,225.5,0.03,6.765,225.5
1423377000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423377060,225.5,225.66,225.5,225.66,5.6438164,1273.279228,225.6060682
1423377120,225.69,225.8,225.66,225.8,0.4174,94.203336,225.6907906
1423377180,225.77,225.79,225.71,225.71,0.2721663,61.43541157,225.7274746
1423377240,225.78,225.78,225.78,225.78,0.0395,8.91831,225.78
1423377300,225.75,225.75,225.67,225.67,0.25,56.429876,225.719504
1423377360,225.67,225.67,225.5,225.5,0.3115,70.251428,225.5262536
1423377420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1423377480,225.48,225.49,225.48,225.49,1.05,236.764,225.4895238
1423377540,225.48,225.5,225.38,225.45,6.674,1504.950666,225.4945559
1423377600,225.4,225.49,225.4,225.49,0.1028,23.17832,225.4700389
1423377660,225.46,225.46,225.28,225.28,1.1611164,261.6771466,225.3668509
1423377720,225.28,225.29,225.28,225.29,0.5163,116.312227,225.2803157
1423377780,225.2,225.24,225.2,225.24,0.06,13.5124,225.2066667
1423377840,225.24,225.49,225.2,225.49,1,225.438632,225.438632
1423377900,225.36,225.36,225.36,225.36,2,450.72,225.36
1423377960,225.36,225.36,225.36,225.36,0.15,33.804,225.36
1423378020,225.28,225.28,225,225,25.461,5729.40782,225.0268183
1423378080,225.16,225.16,225.01,225.01,0.2,45.009298,225.04649
1423378140,225.17,225.2,225.01,225.2,1.005,226.158863,225.0336945
1423378200,225.08,225.08,225.01,225.02,0.3999993,90.00784244,225.0199999
1423378260,225.01,225.01,225.01,225.01,0.05,11.2505,225.01
1423378320,225,225.01,225,225.01,0.2,45.001,225.005
1423378380,225.08,225.2,225.03,225.03,0.7943,178.7556689,225.0480535
